time,am_pm,month_day,months,year,usage_kWh,date,day_of_week
01,AM,20th,Jan,2014,0.476,2014-01-20,Monday
02,AM,20,Jan,2014,0.376,2014-01-20,Monday
03,AM,20,Jan,2014,0.476,2014-01-20,Monday
04,AM,20th,Jan,2014,0.468,2014-01-20,Monday
05,AM,20,Jan,2014,2.09,2014-01-20,Monday
06,AM,20,Jan,2014,2.64,2014-01-20,Monday
07,AM,20,Jan,2014,2.016,2014-01-20,Monday
08,AM,20,Jan,2014,0.96,2014-01-20,Monday
09,AM,20,Jan,2014,0.636,2014-01-20,Monday
10,AM,20th,Jan,2014,0.776,2014-01-20,Monday
11,AM,20th,Jan,2014,0.93,2014-01-20,Monday
12,AM,20,Jan,2014,0.546,2014-01-20,Monday
01,PM,20th,Jan,2014,0.872,2014-01-20,Monday
02,PM,20th,Jan,2014,0.808,2014-01-20,Monday
03,PM,20,Jan,2014,0.84,2014-01-20,Monday
04,PM,20th,Jan,2014,0.808,2014-01-20,Monday
05,PM,20,Jan,2014,2.548,2014-01-20,Monday
06,PM,20th,Jan,2014,3.052,2014-01-20,Monday
07,PM,20,Jan,2014,3.132,2014-01-20,Monday
08,PM,20th,Jan,2014,3.648,2014-01-20,Monday
09,PM,20th,Jan,2014,1.104,2014-01-20,Monday
10,PM,20,Jan,2014,0.84,2014-01-20,Monday
11,PM,20,Jan,2014,1.06,2014-01-20,Monday
12,PM,20th,Jan,2014,0.86,2014-01-20,Monday
01,AM,21st,Jan,2014,0.34,2014-01-21,Tuesday
02,AM,21,Jan,2014,0.46,2014-01-21,Tuesday
03,AM,21,Jan,2014,0.412,2014-01-21,Tuesday
04,AM,21,Jan,2014,0.44,2014-01-21,Tuesday
05,AM,21,Jan,2014,2.508,2014-01-21,Tuesday
06,AM,21,Jan,2014,2.712,2014-01-21,Tuesday
07,AM,21st,Jan,2014,2.106,2014-01-21,Tuesday
08,AM,21st,Jan,2014,0.848,2014-01-21,Tuesday
09,AM,21,Jan,2014,0.576,2014-01-21,Tuesday
10,AM,21,Jan,2014,0.88,2014-01-21,Tuesday
11,AM,21st,Jan,2014,1.17,2014-01-21,Tuesday
12,AM,21st,Jan,2014,0.702,2014-01-21,Tuesday
01,PM,21st,Jan,2014,0.808,2014-01-21,Tuesday
02,PM,21,Jan,2014,0.88,2014-01-21,Tuesday
03,PM,21st,Jan,2014,0.648,2014-01-21,Tuesday
04,PM,21st,Jan,2014,0.696,2014-01-21,Tuesday
05,PM,21st,Jan,2014,2.808,2014-01-21,Tuesday
06,PM,21st,Jan,2014,2.912,2014-01-21,Tuesday
07,PM,21,Jan,2014,3.672,2014-01-21,Tuesday
08,PM,21,Jan,2014,3.232,2014-01-21,Tuesday
09,PM,21st,Jan,2014,1.14,2014-01-21,Tuesday
10,PM,21,Jan,2014,1.06,2014-01-21,Tuesday
11,PM,21,Jan,2014,0.89,2014-01-21,Tuesday
12,PM,21st,Jan,2014,1.09,2014-01-21,Tuesday
01,AM,22nd,Jan,2014,0.376,2014-01-22,Wednesday
02,AM,22nd,Jan,2014,0.412,2014-01-22,Wednesday
03,AM,22,Jan,2014,0.332,2014-01-22,Wednesday
04,AM,22nd,Jan,2014,0.404,2014-01-22,Wednesday
05,AM,22,Jan,2014,1.826,2014-01-22,Wednesday
06,AM,22nd,Jan,2014,2.208,2014-01-22,Wednesday
07,AM,22,Jan,2014,1.44,2014-01-22,Wednesday
08,AM,22nd,Jan,2014,0.824,2014-01-22,Wednesday
09,AM,22,Jan,2014,0.57,2014-01-22,Wednesday
10,AM,22,Jan,2014,0.776,2014-01-22,Wednesday
11,AM,22nd,Jan,2014,1.07,2014-01-22,Wednesday
12,AM,22,Jan,2014,0.708,2014-01-22,Wednesday
01,PM,22nd,Jan,2014,0.768,2014-01-22,Wednesday
02,PM,22,Jan,2014,0.712,2014-01-22,Wednesday
03,PM,22nd,Jan,2014,0.704,2014-01-22,Wednesday
04,PM,22nd,Jan,2014,0.896,2014-01-22,Wednesday
05,PM,22nd,Jan,2014,2.288,2014-01-22,Wednesday
06,PM,22nd,Jan,2014,3.024,2014-01-22,Wednesday
07,PM,22nd,Jan,2014,3.564,2014-01-22,Wednesday
08,PM,22,Jan,2014,2.944,2014-01-22,Wednesday
09,PM,22nd,Jan,2014,1.20,2014-01-22,Wednesday
10,PM,22,Jan,2014,0.80,2014-01-22,Wednesday
11,PM,22nd,Jan,2014,1.17,2014-01-22,Wednesday
12,PM,22,Jan,2014,0.85,2014-01-22,Wednesday
01,AM,23,Jan,2014,0.396,2014-01-23,Thursday
02,AM,23,Jan,2014,0.332,2014-01-23,Thursday
03,AM,23rd,Jan,2014,0.372,2014-01-23,Thursday
04,AM,23rd,Jan,2014,0.384,2014-01-23,Thursday
05,AM,23,Jan,2014,2.178,2014-01-23,Thursday
06,AM,23,Jan,2014,2.832,2014-01-23,Thursday
07,AM,23rd,Jan,2014,1.854,2014-01-23,Thursday
08,AM,23rd,Jan,2014,0.736,2014-01-23,Thursday
09,AM,23,Jan,2014,0.636,2014-01-23,Thursday
10,AM,23rd,Jan,2014,0.696,2014-01-23,Thursday
11,AM,23,Jan,2014,1.20,2014-01-23,Thursday
12,AM,23rd,Jan,2014,0.72,2014-01-23,Thursday
01,PM,23,Jan,2014,0.648,2014-01-23,Thursday
02,PM,23,Jan,2014,0.808,2014-01-23,Thursday
03,PM,23rd,Jan,2014,0.72,2014-01-23,Thursday
04,PM,23rd,Jan,2014,0.768,2014-01-23,Thursday
05,PM,23rd,Jan,2014,2.60,2014-01-23,Thursday
06,PM,23,Jan,2014,3.22,2014-01-23,Thursday
07,PM,23,Jan,2014,2.916,2014-01-23,Thursday
08,PM,23rd,Jan,2014,3.296,2014-01-23,Thursday
09,PM,23rd,Jan,2014,1.284,2014-01-23,Thursday
10,PM,23,Jan,2014,1.07,2014-01-23,Thursday
11,PM,23,Jan,2014,0.87,2014-01-23,Thursday
12,PM,23rd,Jan,2014,0.95,2014-01-23,Thursday
01,AM,24th,Jan,2014,0.412,2014-01-24,Friday
02,AM,24,Jan,2014,0.468,2014-01-24,Friday
03,AM,24,Jan,2014,0.424,2014-01-24,Friday
04,AM,24th,Jan,2014,0.444,2014-01-24,Friday
05,AM,24th,Jan,2014,2.178,2014-01-24,Friday
06,AM,24,Jan,2014,2.208,2014-01-24,Friday
07,AM,24th,Jan,2014,1.458,2014-01-24,Friday
08,AM,24,Jan,2014,0.688,2014-01-24,Friday
09,AM,24,Jan,2014,0.606,2014-01-24,Friday
10,AM,24,Jan,2014,0.704,2014-01-24,Friday
11,AM,24,Jan,2014,1.10,2014-01-24,Friday
12,AM,24,Jan,2014,0.678,2014-01-24,Friday
01,PM,24,Jan,2014,0.92,2014-01-24,Friday
02,PM,24,Jan,2014,0.824,2014-01-24,Friday
03,PM,24,Jan,2014,0.904,2014-01-24,Friday
04,PM,24th,Jan,2014,0.64,2014-01-24,Friday
05,PM,24,Jan,2014,2.288,2014-01-24,Friday
06,PM,24th,Jan,2014,3.164,2014-01-24,Friday
07,PM,24,Jan,2014,4.212,2014-01-24,Friday
08,PM,24,Jan,2014,3.424,2014-01-24,Friday
09,PM,24,Jan,2014,0.80,2014-01-24,Friday
10,PM,24th,Jan,2014,1.624,2014-01-24,Friday
11,PM,24th,Jan,2014,2.00,2014-01-24,Friday
12,PM,24th,Jan,2014,1.13,2014-01-24,Friday
01,AM,25th,Jan,2014,0.594,2014-01-25,Saturday
02,AM,25th,Jan,2014,0.48,2014-01-25,Saturday
03,AM,25,Jan,2014,0.612,2014-01-25,Saturday
04,AM,25th,Jan,2014,0.654,2014-01-25,Saturday
05,AM,25,Jan,2014,0.72,2014-01-25,Saturday
06,AM,25,Jan,2014,1.44,2014-01-25,Saturday
07,AM,25,Jan,2014,1.944,2014-01-25,Saturday
08,AM,25th,Jan,2014,3.016,2014-01-25,Saturday
09,AM,25,Jan,2014,1.602,2014-01-25,Saturday
10,AM,25,Jan,2014,1.08,2014-01-25,Saturday
11,AM,25,Jan,2014,1.428,2014-01-25,Saturday
12,AM,25th,Jan,2014,1.616,2014-01-25,Saturday
01,PM,25,Jan,2014,1.404,2014-01-25,Saturday
02,PM,25,Jan,2014,1.472,2014-01-25,Saturday
03,PM,25,Jan,2014,2.16,2014-01-25,Saturday
04,PM,25th,Jan,2014,2.052,2014-01-25,Saturday
05,PM,25th,Jan,2014,1.584,2014-01-25,Saturday
06,PM,25,Jan,2014,3.492,2014-01-25,Saturday
07,PM,25th,Jan,2014,3.924,2014-01-25,Saturday
08,PM,25,Jan,2014,2.88,2014-01-25,Saturday
09,PM,25,Jan,2014,0.896,2014-01-25,Saturday
10,PM,25,Jan,2014,0.912,2014-01-25,Saturday
11,PM,25,Jan,2014,2.20,2014-01-25,Saturday
12,PM,25,Jan,2014,1.368,2014-01-25,Saturday
01,AM,26th,Jan,2014,0.69,2014-01-26,Sunday
02,AM,26th,Jan,2014,0.672,2014-01-26,Sunday
03,AM,26th,Jan,2014,0.576,2014-01-26,Sunday
04,AM,26th,Jan,2014,0.666,2014-01-26,Sunday
05,AM,26th,Jan,2014,0.618,2014-01-26,Sunday
06,AM,26th,Jan,2014,1.76,2014-01-26,Sunday
07,AM,26th,Jan,2014,1.968,2014-01-26,Sunday
08,AM,26th,Jan,2014,3.068,2014-01-26,Sunday
09,AM,26,Jan,2014,1.656,2014-01-26,Sunday
10,AM,26,Jan,2014,1.308,2014-01-26,Sunday
11,AM,26th,Jan,2014,0.96,2014-01-26,Sunday
12,AM,26th,Jan,2014,1.776,2014-01-26,Sunday
01,PM,26,Jan,2014,1.332,2014-01-26,Sunday
02,PM,26,Jan,2014,1.424,2014-01-26,Sunday
03,PM,26,Jan,2014,2.106,2014-01-26,Sunday
04,PM,26th,Jan,2014,1.782,2014-01-26,Sunday
05,PM,26th,Jan,2014,1.584,2014-01-26,Sunday
06,PM,26,Jan,2014,3.204,2014-01-26,Sunday
07,PM,26th,Jan,2014,3.528,2014-01-26,Sunday
08,PM,26th,Jan,2014,2.88,2014-01-26,Sunday
09,PM,26th,Jan,2014,1.116,2014-01-26,Sunday
10,PM,26th,Jan,2014,0.90,2014-01-26,Sunday
11,PM,26,Jan,2014,0.96,2014-01-26,Sunday
12,PM,26th,Jan,2014,1.404,2014-01-26,Sunday
01,AM,27,Jan,2014,0.448,2014-01-27,Monday
02,AM,27,Jan,2014,0.40,2014-01-27,Monday
03,AM,27,Jan,2014,0.356,2014-01-27,Monday
04,AM,27th,Jan,2014,0.392,2014-01-27,Monday
05,AM,27,Jan,2014,1.98,2014-01-27,Monday
06,AM,27,Jan,2014,2.712,2014-01-27,Monday
07,AM,27,Jan,2014,2.034,2014-01-27,Monday
08,AM,27,Jan,2014,0.864,2014-01-27,Monday
09,AM,27th,Jan,2014,0.57,2014-01-27,Monday
10,AM,27,Jan,2014,0.656,2014-01-27,Monday
11,AM,27,Jan,2014,0.81,2014-01-27,Monday
12,AM,27th,Jan,2014,0.72,2014-01-27,Monday
01,PM,27th,Jan,2014,0.648,2014-01-27,Monday
02,PM,27,Jan,2014,0.856,2014-01-27,Monday
03,PM,27,Jan,2014,0.736,2014-01-27,Monday
04,PM,27th,Jan,2014,0.816,2014-01-27,Monday
05,PM,27th,Jan,2014,3.12,2014-01-27,Monday
06,PM,27th,Jan,2014,3.052,2014-01-27,Monday
07,PM,27,Jan,2014,3.312,2014-01-27,Monday
08,PM,27th,Jan,2014,2.976,2014-01-27,Monday
09,PM,27th,Jan,2014,1.428,2014-01-27,Monday
10,PM,27th,Jan,2014,0.97,2014-01-27,Monday
11,PM,27th,Jan,2014,0.92,2014-01-27,Monday
12,PM,27,Jan,2014,1.02,2014-01-27,Monday
01,AM,28,Jan,2014,0.468,2014-01-28,Tuesday
02,AM,28,Jan,2014,0.40,2014-01-28,Tuesday
03,AM,28,Jan,2014,0.36,2014-01-28,Tuesday
04,AM,28th,Jan,2014,0.448,2014-01-28,Tuesday
05,AM,28th,Jan,2014,1.98,2014-01-28,Tuesday
06,AM,28,Jan,2014,2.688,2014-01-28,Tuesday
07,AM,28th,Jan,2014,2.07,2014-01-28,Tuesday
08,AM,28,Jan,2014,0.712,2014-01-28,Tuesday
09,AM,28,Jan,2014,0.534,2014-01-28,Tuesday
10,AM,28,Jan,2014,0.96,2014-01-28,Tuesday
11,AM,28,Jan,2014,0.98,2014-01-28,Tuesday
12,AM,28th,Jan,2014,0.636,2014-01-28,Tuesday
01,PM,28th,Jan,2014,0.72,2014-01-28,Tuesday
02,PM,28th,Jan,2014,0.92,2014-01-28,Tuesday
03,PM,28th,Jan,2014,0.672,2014-01-28,Tuesday
04,PM,28,Jan,2014,0.872,2014-01-28,Tuesday
05,PM,28,Jan,2014,2.912,2014-01-28,Tuesday
06,PM,28,Jan,2014,3.024,2014-01-28,Tuesday
07,PM,28th,Jan,2014,3.816,2014-01-28,Tuesday
08,PM,28th,Jan,2014,3.04,2014-01-28,Tuesday
09,PM,28,Jan,2014,1.14,2014-01-28,Tuesday
10,PM,28,Jan,2014,1.19,2014-01-28,Tuesday
11,PM,28th,Jan,2014,1.03,2014-01-28,Tuesday
12,PM,28,Jan,2014,1.20,2014-01-28,Tuesday
01,AM,29th,Jan,2014,0.424,2014-01-29,Wednesday
02,AM,29th,Jan,2014,0.468,2014-01-29,Wednesday
03,AM,29,Jan,2014,0.336,2014-01-29,Wednesday
04,AM,29,Jan,2014,0.324,2014-01-29,Wednesday
05,AM,29,Jan,2014,2.024,2014-01-29,Wednesday
06,AM,29,Jan,2014,2.496,2014-01-29,Wednesday
07,AM,29,Jan,2014,2.034,2014-01-29,Wednesday
08,AM,29,Jan,2014,0.824,2014-01-29,Wednesday
09,AM,29,Jan,2014,0.648,2014-01-29,Wednesday
10,AM,29th,Jan,2014,0.92,2014-01-29,Wednesday
11,AM,29th,Jan,2014,0.89,2014-01-29,Wednesday
12,AM,29th,Jan,2014,0.696,2014-01-29,Wednesday
01,PM,29th,Jan,2014,0.664,2014-01-29,Wednesday
02,PM,29th,Jan,2014,0.816,2014-01-29,Wednesday
03,PM,29th,Jan,2014,0.96,2014-01-29,Wednesday
04,PM,29,Jan,2014,0.76,2014-01-29,Wednesday
05,PM,29,Jan,2014,2.106,2014-01-29,Wednesday
06,PM,29th,Jan,2014,3.052,2014-01-29,Wednesday
07,PM,29,Jan,2014,2.88,2014-01-29,Wednesday
08,PM,29,Jan,2014,3.552,2014-01-29,Wednesday
09,PM,29th,Jan,2014,0.96,2014-01-29,Wednesday
10,PM,29,Jan,2014,0.97,2014-01-29,Wednesday
11,PM,29th,Jan,2014,1.03,2014-01-29,Wednesday
12,PM,29,Jan,2014,1.19,2014-01-29,Wednesday
01,AM,30th,Jan,2014,0.324,2014-01-30,Thursday
02,AM,30,Jan,2014,0.44,2014-01-30,Thursday
03,AM,30th,Jan,2014,0.456,2014-01-30,Thursday
04,AM,30,Jan,2014,0.416,2014-01-30,Thursday
05,AM,30,Jan,2014,2.552,2014-01-30,Thursday
06,AM,30,Jan,2014,2.856,2014-01-30,Thursday
07,AM,30th,Jan,2014,1.476,2014-01-30,Thursday
08,AM,30th,Jan,2014,0.816,2014-01-30,Thursday
09,AM,30th,Jan,2014,0.552,2014-01-30,Thursday
10,AM,30th,Jan,2014,0.816,2014-01-30,Thursday
11,AM,30th,Jan,2014,0.93,2014-01-30,Thursday
12,AM,30th,Jan,2014,0.696,2014-01-30,Thursday
01,PM,30,Jan,2014,0.96,2014-01-30,Thursday
02,PM,30,Jan,2014,0.752,2014-01-30,Thursday
03,PM,30th,Jan,2014,0.696,2014-01-30,Thursday
04,PM,30th,Jan,2014,0.728,2014-01-30,Thursday
05,PM,30th,Jan,2014,2.73,2014-01-30,Thursday
06,PM,30,Jan,2014,3.136,2014-01-30,Thursday
07,PM,30,Jan,2014,3.276,2014-01-30,Thursday
08,PM,30th,Jan,2014,2.784,2014-01-30,Thursday
09,PM,30,Jan,2014,1.20,2014-01-30,Thursday
10,PM,30,Jan,2014,0.83,2014-01-30,Thursday
11,PM,30th,Jan,2014,0.85,2014-01-30,Thursday
12,PM,30,Jan,2014,0.93,2014-01-30,Thursday
01,AM,31st,Jan,2014,0.436,2014-01-31,Friday
02,AM,31st,Jan,2014,0.396,2014-01-31,Friday
03,AM,31,Jan,2014,0.48,2014-01-31,Friday
04,AM,31,Jan,2014,0.388,2014-01-31,Friday
05,AM,31,Jan,2014,1.848,2014-01-31,Friday
06,AM,31,Jan,2014,2.448,2014-01-31,Friday
07,AM,31,Jan,2014,1.908,2014-01-31,Friday
08,AM,31,Jan,2014,0.80,2014-01-31,Friday
09,AM,31,Jan,2014,0.534,2014-01-31,Friday
10,AM,31,Jan,2014,0.848,2014-01-31,Friday
11,AM,31,Jan,2014,1.01,2014-01-31,Friday
12,AM,31,Jan,2014,0.708,2014-01-31,Friday
01,PM,31st,Jan,2014,0.808,2014-01-31,Friday
02,PM,31,Jan,2014,0.944,2014-01-31,Friday
03,PM,31,Jan,2014,0.648,2014-01-31,Friday
04,PM,31,Jan,2014,0.784,2014-01-31,Friday
05,PM,31st,Jan,2014,2.574,2014-01-31,Friday
06,PM,31,Jan,2014,3.052,2014-01-31,Friday
07,PM,31st,Jan,2014,3.708,2014-01-31,Friday
08,PM,31,Jan,2014,3.616,2014-01-31,Friday
09,PM,31,Jan,2014,0.76,2014-01-31,Friday
10,PM,31,Jan,2014,1.442,2014-01-31,Friday
11,PM,31st,Jan,2014,1.82,2014-01-31,Friday
12,PM,31,Jan,2014,0.97,2014-01-31,Friday
01,AM,01,Feb,2014,0.432,2014-02-01,Saturday
02,AM,01st,Feb,2014,0.374,2014-02-01,Saturday
03,AM,01,Feb,2014,0.374,2014-02-01,Saturday
04,AM,1st,Feb,2014,0.41,2014-02-01,Saturday
05,AM,1st,Feb,2014,0.41,2014-02-01,Saturday
06,AM,1st,Feb,2014,0.902,2014-02-01,Saturday
07,AM,1st,Feb,2014,1.368,2014-02-01,Saturday
08,AM,01st,Feb,2014,1.404,2014-02-01,Saturday
09,AM,01,Feb,2014,1.231,2014-02-01,Saturday
10,AM,01,Feb,2014,0.626,2014-02-01,Saturday
11,AM,1st,Feb,2014,0.814,2014-02-01,Saturday
12,AM,1st,Feb,2014,0.922,2014-02-01,Saturday
01,PM,01,Feb,2014,0.756,2014-02-01,Saturday
02,PM,1st,Feb,2014,1.008,2014-02-01,Saturday
03,PM,1st,Feb,2014,0.864,2014-02-01,Saturday
04,PM,01st,Feb,2014,1.037,2014-02-01,Saturday
05,PM,1st,Feb,2014,1.285,2014-02-01,Saturday
06,PM,1st,Feb,2014,2.052,2014-02-01,Saturday
07,PM,01,Feb,2014,2.225,2014-02-01,Saturday
08,PM,1st,Feb,2014,1.814,2014-02-01,Saturday
09,PM,01,Feb,2014,0.557,2014-02-01,Saturday
10,PM,01,Feb,2014,0.552,2014-02-01,Saturday
11,PM,1st,Feb,2014,1.296,2014-02-01,Saturday
12,PM,1st,Feb,2014,0.648,2014-02-01,Saturday
01,AM,2nd,Feb,2014,0.324,2014-02-02,Sunday
02,AM,2nd,Feb,2014,0.324,2014-02-02,Sunday
03,AM,2nd,Feb,2014,0.425,2014-02-02,Sunday
04,AM,02nd,Feb,2014,0.421,2014-02-02,Sunday
05,AM,02,Feb,2014,0.403,2014-02-02,Sunday
06,AM,02,Feb,2014,1.094,2014-02-02,Sunday
07,AM,02,Feb,2014,1.382,2014-02-02,Sunday
08,AM,02nd,Feb,2014,1.279,2014-02-02,Sunday
09,AM,2nd,Feb,2014,1.112,2014-02-02,Sunday
10,AM,02,Feb,2014,0.684,2014-02-02,Sunday
11,AM,2nd,Feb,2014,0.713,2014-02-02,Sunday
12,AM,2nd,Feb,2014,0.835,2014-02-02,Sunday
01,PM,2nd,Feb,2014,0.785,2014-02-02,Sunday
02,PM,02,Feb,2014,0.96,2014-02-02,Sunday
03,PM,02,Feb,2014,1.21,2014-02-02,Sunday
04,PM,02nd,Feb,2014,0.972,2014-02-02,Sunday
05,PM,02nd,Feb,2014,1.22,2014-02-02,Sunday
06,PM,02,Feb,2014,1.987,2014-02-02,Sunday
07,PM,2nd,Feb,2014,2.009,2014-02-02,Sunday
08,PM,02,Feb,2014,1.987,2014-02-02,Sunday
09,PM,02,Feb,2014,0.785,2014-02-02,Sunday
10,PM,02nd,Feb,2014,0.606,2014-02-02,Sunday
11,PM,02,Feb,2014,0.624,2014-02-02,Sunday
12,PM,2nd,Feb,2014,0.67,2014-02-02,Sunday
01,AM,3rd,Feb,2014,0.233,2014-02-03,Monday
02,AM,03,Feb,2014,0.252,2014-02-03,Monday
03,AM,3rd,Feb,2014,0.23,2014-02-03,Monday
04,AM,3rd,Feb,2014,0.283,2014-02-03,Monday
05,AM,03,Feb,2014,1.228,2014-02-03,Monday
06,AM,03,Feb,2014,1.555,2014-02-03,Monday
07,AM,3rd,Feb,2014,0.983,2014-02-03,Monday
08,AM,03,Feb,2014,0.413,2014-02-03,Monday
09,AM,03,Feb,2014,0.421,2014-02-03,Monday
10,AM,03rd,Feb,2014,0.475,2014-02-03,Monday
11,AM,03,Feb,2014,0.588,2014-02-03,Monday
12,AM,03,Feb,2014,0.356,2014-02-03,Monday
01,PM,03,Feb,2014,0.446,2014-02-03,Monday
02,PM,03rd,Feb,2014,0.547,2014-02-03,Monday
03,PM,3rd,Feb,2014,0.504,2014-02-03,Monday
04,PM,3rd,Feb,2014,0.442,2014-02-03,Monday
05,PM,03,Feb,2014,1.42,2014-02-03,Monday
06,PM,03,Feb,2014,1.546,2014-02-03,Monday
07,PM,3rd,Feb,2014,2.311,2014-02-03,Monday
08,PM,03,Feb,2014,1.978,2014-02-03,Monday
09,PM,03rd,Feb,2014,0.828,2014-02-03,Monday
10,PM,03,Feb,2014,0.612,2014-02-03,Monday
11,PM,3rd,Feb,2014,0.51,2014-02-03,Monday
12,PM,3rd,Feb,2014,0.516,2014-02-03,Monday
01,AM,4th,Feb,2014,0.218,2014-02-04,Tuesday
02,AM,4th,Feb,2014,0.264,2014-02-04,Tuesday
03,AM,04th,Feb,2014,0.283,2014-02-04,Tuesday
04,AM,4th,Feb,2014,0.192,2014-02-04,Tuesday
05,AM,04,Feb,2014,1.294,2014-02-04,Tuesday
06,AM,04,Feb,2014,1.613,2014-02-04,Tuesday
07,AM,04,Feb,2014,1.069,2014-02-04,Tuesday
08,AM,04,Feb,2014,0.427,2014-02-04,Tuesday
09,AM,04,Feb,2014,0.36,2014-02-04,Tuesday
10,AM,04th,Feb,2014,0.528,2014-02-04,Tuesday
11,AM,04,Feb,2014,0.612,2014-02-04,Tuesday
12,AM,04,Feb,2014,0.367,2014-02-04,Tuesday
01,PM,4th,Feb,2014,0.528,2014-02-04,Tuesday
02,PM,04,Feb,2014,0.384,2014-02-04,Tuesday
03,PM,04,Feb,2014,0.485,2014-02-04,Tuesday
04,PM,04,Feb,2014,0.48,2014-02-04,Tuesday
05,PM,04th,Feb,2014,1.373,2014-02-04,Tuesday
06,PM,4th,Feb,2014,1.462,2014-02-04,Tuesday
07,PM,4th,Feb,2014,1.987,2014-02-04,Tuesday
08,PM,4th,Feb,2014,1.882,2014-02-04,Tuesday
09,PM,04,Feb,2014,0.583,2014-02-04,Tuesday
10,PM,04,Feb,2014,0.696,2014-02-04,Tuesday
11,PM,04,Feb,2014,0.504,2014-02-04,Tuesday
12,PM,04,Feb,2014,0.60,2014-02-04,Tuesday
01,AM,05,Feb,2014,0.25,2014-02-05,Wednesday
02,AM,05,Feb,2014,0.247,2014-02-05,Wednesday
03,AM,05,Feb,2014,0.228,2014-02-05,Wednesday
04,AM,05,Feb,2014,0.204,2014-02-05,Wednesday
05,AM,5th,Feb,2014,1.201,2014-02-05,Wednesday
06,AM,05,Feb,2014,1.296,2014-02-05,Wednesday
07,AM,05,Feb,2014,1.048,2014-02-05,Wednesday
08,AM,05,Feb,2014,0.542,2014-02-05,Wednesday
09,AM,05,Feb,2014,0.403,2014-02-05,Wednesday
10,AM,5th,Feb,2014,0.485,2014-02-05,Wednesday
11,AM,5th,Feb,2014,0.492,2014-02-05,Wednesday
12,AM,5th,Feb,2014,0.342,2014-02-05,Wednesday
01,PM,05,Feb,2014,0.528,2014-02-05,Wednesday
02,PM,5th,Feb,2014,0.562,2014-02-05,Wednesday
03,PM,05,Feb,2014,0.403,2014-02-05,Wednesday
04,PM,05,Feb,2014,0.571,2014-02-05,Wednesday
05,PM,05,Feb,2014,1.326,2014-02-05,Wednesday
06,PM,05,Feb,2014,1.361,2014-02-05,Wednesday
07,PM,05th,Feb,2014,1.75,2014-02-05,Wednesday
08,PM,5th,Feb,2014,2.17,2014-02-05,Wednesday
09,PM,05th,Feb,2014,0.778,2014-02-05,Wednesday
10,PM,05,Feb,2014,0.51,2014-02-05,Wednesday
11,PM,05th,Feb,2014,0.522,2014-02-05,Wednesday
12,PM,05,Feb,2014,0.522,2014-02-05,Wednesday
01,AM,06,Feb,2014,0.214,2014-02-06,Thursday
02,AM,6th,Feb,2014,0.214,2014-02-06,Thursday
03,AM,06,Feb,2014,0.216,2014-02-06,Thursday
04,AM,06th,Feb,2014,0.274,2014-02-06,Thursday
05,AM,06,Feb,2014,1.109,2014-02-06,Thursday
06,AM,06,Feb,2014,1.67,2014-02-06,Thursday
07,AM,06,Feb,2014,1.274,2014-02-06,Thursday
08,AM,06,Feb,2014,0.552,2014-02-06,Thursday
09,AM,06,Feb,2014,0.40,2014-02-06,Thursday
10,AM,06,Feb,2014,0.494,2014-02-06,Thursday
11,AM,06,Feb,2014,0.51,2014-02-06,Thursday
12,AM,6th,Feb,2014,0.335,2014-02-06,Thursday
01,PM,6th,Feb,2014,0.518,2014-02-06,Thursday
02,PM,06,Feb,2014,0.475,2014-02-06,Thursday
03,PM,6th,Feb,2014,0.389,2014-02-06,Thursday
04,PM,06th,Feb,2014,0.494,2014-02-06,Thursday
05,PM,06,Feb,2014,1.31,2014-02-06,Thursday
06,PM,6th,Feb,2014,1.378,2014-02-06,Thursday
07,PM,6th,Feb,2014,2.268,2014-02-06,Thursday
08,PM,06th,Feb,2014,2.131,2014-02-06,Thursday
09,PM,6th,Feb,2014,0.842,2014-02-06,Thursday
10,PM,6th,Feb,2014,0.702,2014-02-06,Thursday
11,PM,06,Feb,2014,0.66,2014-02-06,Thursday
12,PM,6th,Feb,2014,0.684,2014-02-06,Thursday
01,AM,7th,Feb,2014,0.25,2014-02-07,Friday
02,AM,07,Feb,2014,0.278,2014-02-07,Friday
03,AM,07,Feb,2014,0.262,2014-02-07,Friday
04,AM,07,Feb,2014,0.288,2014-02-07,Friday
05,AM,07,Feb,2014,1.056,2014-02-07,Friday
06,AM,7th,Feb,2014,1.181,2014-02-07,Friday
07,AM,07,Feb,2014,1.264,2014-02-07,Friday
08,AM,07,Feb,2014,0.456,2014-02-07,Friday
09,AM,7th,Feb,2014,0.346,2014-02-07,Friday
10,AM,07,Feb,2014,0.432,2014-02-07,Friday
11,AM,07,Feb,2014,0.54,2014-02-07,Friday
12,AM,07,Feb,2014,0.425,2014-02-07,Friday
01,PM,7th,Feb,2014,0.49,2014-02-07,Friday
02,PM,07,Feb,2014,0.394,2014-02-07,Friday
03,PM,7th,Feb,2014,0.475,2014-02-07,Friday
04,PM,7th,Feb,2014,0.446,2014-02-07,Friday
05,PM,07,Feb,2014,1.279,2014-02-07,Friday
06,PM,7th,Feb,2014,1.63,2014-02-07,Friday
07,PM,7th,Feb,2014,2.225,2014-02-07,Friday
08,PM,07,Feb,2014,1.997,2014-02-07,Friday
09,PM,07th,Feb,2014,0.451,2014-02-07,Friday
10,PM,07,Feb,2014,0.806,2014-02-07,Friday
11,PM,07,Feb,2014,1.176,2014-02-07,Friday
12,PM,07,Feb,2014,0.684,2014-02-07,Friday
